央视频道,#genre#
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8#http://112.17.40.139/PLTV/88888888/224/3221226825/index.m3u8
家庭剧场,http://hdtv.haust.edu.cn/hls/hls75a28.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226740/index.m3u8
家庭古装,http://hdtv.haust.edu.cn/hls/hls54.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226790/index.m3u8
G+TV经典剧场,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225782/1/index.m3u8?fmt=ts2hls
G+TV都市剧场,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225783/1/index.m3u8?fmt=ts2hls
G+TV谍战剧场,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225784/1/index.m3u8?fmt=ts2hls
电视剧1,http://117.148.187.83/PLTV/88888888/224/3221226181/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226181/index.m3u8
电视剧2,http://112.50.243.8/PLTV/88888888/224/3221225893/1.m3u8
电视剧3,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8
电视剧4,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8
陈翔六点半,https://520574.xyz/cs/huya.php?id=11274154
武林外传,https://520574.xyz/cs/huya.php?id=11352915
汉武大帝,https://520574.xyz/cs/huya.php?id=11336726
家有儿女,https://520574.xyz/cs/huya.php?id=11352872
鹿鼎记,https://520574.xyz/cs/huya.php?id=11352910
新三国,https://520574.xyz/cs/huya.php?id=11352944
三国演义,https://520574.xyz/cs/huya.php?id=11602081
龙门镖局,https://520574.xyz/cs/huya.php?id=11352874
孝庄秘史,https://520574.xyz/cs/huya.php?id=11352892
新水浒传,https://520574.xyz/cs/huya.php?id=11342384
大唐双龙传之长生诀,https://520574.xyz/cs/huya.php?id=11602031
康熙微服私访记,https://520574.xyz/cs/huya.php?id=11342418
铁齿铜牙纪晓岚,https://520574.xyz/cs/huya.php?id=11342396
轮播剧场,#genre#
周星驰电影,https://520574.xyz/cs/huya.php?id=11342412
林正英电影,https://520574.xyz/cs/huya.php?id=11342421
成龙电影,https://520574.xyz/cs/huya.php?id=11342386
漫威电影,https://520574.xyz/cs/huya.php?id=11602034
杰森斯坦森电影,https://520574.xyz/cs/huya.php?id=11602046
冯小刚电影,https://520574.xyz/cs/huya.php?id=11352906
李连杰电影,https://520574.xyz/cs/huya.php?id=11342390
周润发电影,https://520574.xyz/cs/huya.php?id=11342387
刘德华电影,https://520574.xyz/cs/huya.php?id=11342424
甄子丹电影,https://520574.xyz/cs/huya.php?id=11352935
任达华电影,https://520574.xyz/cs/huya.php?id=11352883
吴京电影,https://520574.xyz/cs/huya.php?id=11602045
洪金宝电影,https://520574.xyz/cs/huya.php?id=11342427
古天乐电影,https://520574.xyz/cs/huya.php?id=10871113
徐峥电影,https://520574.xyz/cs/huya.php?id=11602043
金庸电影,https://520574.xyz/cs/huya.php?id=11352897
最佳搭档系列,https://520574.xyz/cs/huya.php?id=11342397
富贵系列,https://520574.xyz/cs/huya.php?id=11352934
五福星系列,https://520574.xyz/cs/huya.php?id=11282233
黑帮系列,https://520574.xyz/cs/huya.php?id=11336719
女神系列,https://520574.xyz/cs/huya.php?id=11336571
搞笑港片,https://520574.xyz/cs/huya.php?id=11601960
喜剧片,https://520574.xyz/cs/huya.php?id=11602044
赌片,https://520574.xyz/cs/huya.php?id=11342399
动作片,https://520574.xyz/cs/huya.php?id=11602077
灾难片,https://520574.xyz/cs/huya.php?id=11352871
飞车片,https://520574.xyz/cs/huya.php?id=11279247
警匪片,https://520574.xyz/cs/huya.php?id=11352886
爱奇艺_经典港片,http://120.233.49.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c18_lb_jingdianguangpian_720p_t5/c18_lb_jingdianguangpian_720p_t5.m3u8
爱奇艺_豆瓣高分,http://baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c15_lb_wuxingyingyuan_720p_t5/c15_lb_wuxingyingyuan_720p_t5.m3u8
爱奇艺_惊悚午夜,http://120.241.39.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c16_lb_jingnawuyechang_720p_t5/c16_lb_jingnawuyechang_720p_t5.m3u8
爱奇艺_动作电影,http://120.241.39.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c15_lb_dongzuodianying_720p_t5/c15_lb_dongzuodianying_720p_t5.m3u8
爱奇艺温情,http://baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c17_lb_chenglong_720p_t5/c17_lb_chenglong_720p_t5.m3u8
爱奇艺_动画电影,http://120.232.170.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c15_lb_donghuadianying_720p_t5/c15_lb_donghuadianying_720p_t5.m3u8
爱奇艺_周末影院,http://120.233.49.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c15_lb_fengxiaogang_720p_t5/c15_lb_fengxiaogang_720p_t5.m3u8
爱奇艺_青春剧场,http://120.241.39.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c18_lb_qingchunjuchang_720p_t5/c18_lb_qingchunjuchang_720p_t5.m3u8
爱奇艺_电影大片,http://120.241.39.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c19_lb_dianyingjingxuan_720p_t5/c19_lb_dianyingjingxuan_720p_t5.m3u8
爱奇艺_谍战剧场,http://120.232.170.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c18_lb_diezhanjuchang_720p_t5/c18_lb_diezhanjuchang_720p_t5.m3u8
爱奇艺_热播电视剧,http://120.233.49.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c18_lb_rebodianshiju_720p_t5/c18_lb_rebodianshiju_720p_t5.m3u8
爱奇艺_仙侠玄幻,http://120.233.49.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c18_lb_xianxiaxuanhuan_720p_t5/c18_lb_xianxiaxuanhuan_720p_t5.m3u8
爱奇艺_军旅剧场,http://120.232.170.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c17_lb_junlvjuchang_720p_t5/c17_lb_junlvjuchang_720p_t5.m3u8
爱奇艺_抗战剧场,http://120.233.49.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c17_lb_kangzhanjuchang_720p_t5/c17_lb_kangzhanjuchang_720p_t5.m3u8
爱奇艺_票房收割机,http://120.232.170.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c19_lb_heibangdianying_720p_t5/c19_lb_heibangdianying_720p_t5.m3u8
爱奇艺_宫廷正剧,http://120.233.49.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c19_lb_niandaijuchang_720p_t5/c19_lb_niandaijuchang_720p_t5.m3u8
爱奇艺_家庭剧场,http://120.232.170.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c19_lb_jiatingjuchang_720p_t5/c19_lb_jiatingjuchang_720p_t5.m3u8
爱奇艺_情景喜剧,http://120.241.39.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c16_lb_qingjingxiju_720p_t5/c16_lb_qingjingxiju_720p_t5.m3u8
爱奇艺_经典重温,http://120.241.39.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c16_lb_jingdianchongwen_720p_t5/c16_lb_jingdianchongwen_720p_t5.m3u8
爱奇艺_军事观察,http://120.241.39.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c20_lb_junshiguancha_720P_t5/c20_lb_junshiguancha_720P_t5.m3u8
爱奇艺_历史秘闻,http://120.233.49.41/r/baiducdncmn-gd.inter.ptqy.gitv.tv/tslive/c18_lb_lishimiwen_720P_t5/c18_lb_lishimiwen_720P_t5.m3u8
精彩解说,#genre#
阿斗归来了,https://520574.xyz/cs/huya.php?id=13303478
扁豆看电影,https://520574.xyz/cs/huya.php?id=16028551
了不起的乌贼君,https://520574.xyz/cs/huya.php?id=16604522
鱼丸电影,https://520574.xyz/cs/huya.php?id=16615910
大象放映室,https://520574.xyz/cs/huya.php?id=21277391
科幻梦工场,https://520574.xyz/cs/huya.php?id=15152155
亮哥讲电影,https://520574.xyz/cs/huya.php?id=16144175
越哥说电影,https://520574.xyz/cs/huya.php?id=15894162
小冉看电影,https://520574.xyz/cs/huya.php?id=17341907
嫦娥撩电影,https://520574.xyz/cs/huya.php?id=18201106
虫哥说电影,https://520574.xyz/cs/huya.php?id=20173443
阿翔说电影,https://520574.xyz/cs/huya.php?id=16868935
疯狂解说家,https://520574.xyz/cs/huya.php?id=18366196
虎妞说电影,https://520574.xyz/cs/huya.php?id=20343144
顾久撩电影,https://520574.xyz/cs/huya.php?id=16422212
涵哥评电影,https://520574.xyz/cs/huya.php?id=16865726
俗哥说电影,https://520574.xyz/cs/huya.php?id=15452736
老皮讲电影,https://520574.xyz/cs/huya.php?id=16968572
阿钙拔瞎,https://520574.xyz/cs/huya.php?id=15978172
阿良讲电影,https://520574.xyz/cs/huya.php?id=20488841
默爷侃电影,https://520574.xyz/cs/huya.php?id=17204307
可乐聊电影,https://520574.xyz/cs/huya.php?id=20045465
冷君说电影,https://520574.xyz/cs/huya.php?id=16739452
老炮说电影,https://520574.xyz/cs/huya.php?id=15454716
刘老师说电影,https://520574.xyz/cs/huya.php?id=20289754
来呀官人,https://520574.xyz/cs/huya.php?id=15763558
九叔说电影,https://520574.xyz/cs/huya.php?id=21339153
恐怖地带,https://520574.xyz/cs/huya.php?id=16741179
纪录片专区,#genre#
冒险雷探长,https://520574.xyz/cs/huya.php?id=16042928
北京纪实,http://39.134.115.163:8080/PLTV/88888910/224/3221225676/index.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225944/1.m3u8
上海纪实,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8#http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225946/1.m3u8
金鹰纪实,http://39.135.139.214:6610/PLTV/88888888/224/3221225595/2/index.m3u8#http://111.20.45.159/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
求索动物,http://117.148.187.83/PLTV/88888888/224/3221226695/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226695/index.m3u8
求索纪录,http://112.17.40.154/PLTV/88888888/224/3221226610/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226610/index.m3u8
求索科学,http://112.17.40.200/PLTV/88888888/224/3221226608/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226608/index.m3u8
求索生活,http://112.17.40.36/PLTV/88888888/224/3221226606/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226606/index.m3u8
爱军武,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/01.m3u8
爱解密,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/01.m3u8
爱历史,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/01.m3u8
爱美食,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/01.m3u8
爱探索,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
爱科学,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
爱娱乐,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
爱旅行,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
爱猎奇,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
爱时尚,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/01.m3u8
爱世界,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/01.m3u8
纪录,http://112.17.40.147/PLTV/88888888/224/3221226360/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226360/index.m3u8
大侦探,http://117.148.187.83/PLTV/88888888/224/3221226179/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226179/index.m3u8
演唱会,http://112.17.40.145/PLTV/88888888/224/3221226479/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226479/index.m3u8
跳舞,http://117.148.187.83/PLTV/88888888/224/3221226120/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226120/index.m3u8
